Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,797,2,Female,72,4,1,Research Scientist,4,Single,3280,13551,2,No,16,3,3,0,10,2,3,4,2,1,3
54,No,Travel_Rarely,376,Research & Development,19,4,Medical,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,5485,22670,9,Yes,11,3,2,2,9,4,3,5,3,1,4
27,No,Travel_Frequently,829,Sales,8,1,Marketing,800,3,Male,84,3,2,Sales Executive,4,Married,4342,24008,0,No,19,3,2,1,5,3,3,4,2,1,1
37,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,802,4,Female,82,3,1,Research Scientist,1,Divorced,2782,19905,0,Yes,13,3,2,2,6,3,2,5,3,4,3
38,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,803,1,Female,75,4,2,Manufacturing Director,1,Single,5980,26085,6,Yes,12,3,4,0,17,2,3,15,7,4,12
34,No,Travel_Rarely,121,Research & Development,2,4,Medical,804,3,Female,86,2,1,Research Scientist,1,Single,4381,7530,1,No,11,3,3,0,6,3,3,6,5,1,3
35,No,Travel_Rarely,384,Sales,8,4,Life Sciences,805,1,Female,72,3,1,Sales Representative,4,Married,2572,20317,1,No,16,3,2,1,3,1,2,3,2,0,2
30,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,806,4,Male,38,1,1,Laboratory Technician,3,Married,3833,24375,3,No,21,4,3,2,7,2,3,2,2,0,2
40,No,Travel_Frequently,791,Research & Development,2,2,Medical,807,3,Female,38,4,2,Healthcare Representative,2,Married,4244,9931,1,No,24,4,4,1,8,2,3,8,7,3,7
34,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,808,3,Female,93,3,2,Sales Executive,1,Married,6500,13305,5,No,17,3,2,1,6,1,3,3,2,1,2
42,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,809,2,Male,66,3,5,Manager,4,Divorced,18430,16225,1,No,13,3,2,1,24,4,2,24,7,14,9
23,Yes,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,811,3,Male,63,4,1,Laboratory Technician,1,Married,1601,3445,1,Yes,21,4,3,2,1,2,3,0,0,0,0
24,No,Non-Travel,1092,Research & Development,9,3,Life Sciences,812,3,Male,60,2,1,Laboratory Technician,2,Divorced,2694,26551,1,No,11,3,3,3,1,4,3,1,0,0,0
52,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,813,4,Female,82,3,2,Laboratory Technician,3,Married,3149,21821,8,No,20,4,2,1,9,3,3,5,2,1,4
50,No,Travel_Rarely,691,Research & Development,2,3,Medical,815,3,Male,64,3,4,Research Director,3,Married,17639,6881,5,No,16,3,4,0,30,3,3,4,3,0,3
29,Yes,Travel_Rarely,805,Research & Development,1,2,Life Sciences,816,2,Female,36,2,1,Laboratory Technician,1,Married,2319,6689,1,Yes,11,3,4,1,1,1,3,1,0,0,0
33,No,Travel_Rarely,213,Research & Development,7,3,Medical,817,3,Male,49,3,3,Research Director,3,Married,11691,25995,0,No,11,3,4,0,14,3,4,13,9,3,7
33,Yes,Travel_Rarely,118,Sales,16,3,Marketing,819,1,Female,69,3,2,Sales Executive,1,Single,5324,26507,5,No,15,3,3,0,6,3,3,3,2,0,2
47,No,Travel_Rarely,202,Research & Development,2,2,Other,820,3,Female,33,3,4,Manager,4,Married,16752,12982,1,Yes,11,3,3,1,26,3,2,26,14,3,0
36,No,Travel_Rarely,676,Research & Development,1,3,Other,823,3,Female,35,3,2,Manufacturing Director,2,Married,5228,23361,0,No,15,3,1,1,10,2,3,9,7,0,5
29,No,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,824,3,Male,81,4,1,Research Scientist,3,Married,2700,23779,1,No,24,4,3,1,10,3,3,10,7,0,7
58,Yes,Travel_Rarely,286,Research & Development,2,4,Life Sciences,825,4,Male,31,3,5,Research Director,2,Single,19246,25761,7,Yes,12,3,4,0,40,2,3,31,15,13,8
35,No,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,826,4,Female,40,4,1,Research Scientist,3,Single,2506,13301,3,No,13,3,3,0,7,0,3,2,2,2,2
42,No,Travel_Rarely,932,Research & Development,1,2,Life Sciences,827,4,Female,43,2,2,Manufacturing Director,4,Married,6062,4051,9,Yes,13,3,4,1,8,4,3,4,3,0,2
28,Yes,Travel_Rarely,890,Research & Development,2,4,Medical,828,3,Male,46,3,1,Research Scientist,3,Single,4382,16374,6,No,17,3,4,0,5,3,2,2,2,2,1
36,No,Travel_Rarely,1041,Human Resources,13,3,Human Resources,829,3,Male,36,3,1,Human Resources,2,Married,2143,25527,4,No,13,3,2,1,8,2,3,5,2,0,4
32,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,830,3,Female,98,2,2,Manufacturing Director,3,Married,6162,19124,1,No,12,3,3,1,14,3,3,14,13,6,8
40,No,Travel_Frequently,720,Research & Development,16,4,Medical,832,1,Male,51,2,2,Laboratory Technician,3,Single,5094,11983,6,No,14,3,4,0,10,6,3,1,0,0,0
30,No,Travel_Rarely,946,Research & Development,2,3,Medical,833,3,Female,52,2,2,Manufacturing Director,4,Single,6877,20234,5,Yes,24,4,2,0,12,4,2,0,0,0,0
45,No,Travel_Rarely,252,Research & Development,2,3,Life Sciences,834,2,Female,95,2,1,Research Scientist,3,Single,2274,6153,1,No,14,3,4,0,1,3,3,1,0,0,0
42,No,Travel_Rarely,933,Research & Development,29,3,Life Sciences,836,2,Male,98,3,2,Manufacturing Director,2,Married,4434,11806,1,No,13,3,4,1,10,3,2,9,8,7,8
38,No,Travel_Frequently,471,Research & Development,12,3,Life Sciences,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288,4284,2,No,15,3,3,1,13,3,2,4,3,1,2
34,No,Travel_Frequently,702,Research & Development,16,4,Life Sciences,838,3,Female,100,2,1,Research Scientist,4,Single,2553,8306,1,No,16,3,3,0,6,3,3,5,2,1,3
49,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,840,3,Female,43,3,3,Sales Executive,4,Married,7654,5860,1,No,18,3,1,2,9,3,4,9,8,7,7
55,Yes,Travel_Rarely,436,Sales,2,1,Medical,842,3,Male,37,3,2,Sales Executive,4,Single,5160,21519,4,No,16,3,3,0,12,3,2,9,7,7,3
43,No,Travel_Rarely,589,Research & Development,14,2,Life Sciences,843,2,Male,94,3,4,Research Director,1,Married,17159,5200,6,No,24,4,3,1,22,3,3,4,1,1,0
27,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,844,3,Male,42,2,3,Research Director,4,Divorced,12808,8842,1,Yes,16,3,2,1,9,3,3,9,8,0,8
35,No,Travel_Rarely,950,Research & Development,7,3,Other,845,3,Male,59,3,3,Manufacturing Director,3,Single,10221,18869,3,No,21,4,2,0,17,3,4,8,5,1,6
28,No,Travel_Rarely,760,Sales,2,4,Marketing,846,2,Female,81,3,2,Sales Executive,2,Married,4779,3698,1,Yes,20,4,1,0,8,2,3,8,7,7,5
34,No,Travel_Rarely,829,Human Resources,3,2,Human Resources,847,3,Male,88,3,1,Human Resources,4,Married,3737,2243,0,No,19,3,3,1,4,1,1,3,2,0,2
26,Yes,Travel_Frequently,887,Research & Development,5,2,Medical,848,3,Female,88,2,1,Research Scientist,3,Married,2366,20898,1,Yes,14,3,1,1,8,2,3,8,7,1,7
27,No,Non-Travel,443,Research & Development,3,3,Medical,850,4,Male,50,3,1,Research Scientist,4,Married,1706,16571,1,No,11,3,3,3,0,6,2,0,0,0,0
51,No,Travel_Rarely,1318,Sales,26,4,Marketing,851,1,Female,66,3,4,Manager,3,Married,16307,5594,2,No,14,3,3,1,29,2,2,20,6,4,17
44,No,Travel_Rarely,625,Research & Development,4,3,Medical,852,4,Male,50,3,2,Healthcare Representative,2,Single,5933,5197,9,No,12,3,4,0,10,2,2,5,2,2,3
25,No,Travel_Rarely,180,Research & Development,2,1,Medical,854,1,Male,65,4,1,Research Scientist,1,Single,3424,21632,7,No,13,3,3,0,6,3,2,4,3,0,1
33,No,Travel_Rarely,586,Sales,1,3,Medical,855,1,Male,48,4,2,Sales Executive,1,Divorced,4037,21816,1,No,22,4,1,1,9,5,3,9,8,0,8
35,No,Travel_Rarely,1343,Research & Development,27,1,Medical,856,3,Female,53,2,1,Research Scientist,1,Single,2559,17852,1,No,11,3,4,0,6,3,2,6,5,1,1
36,No,Travel_Rarely,928,Sales,1,2,Life Sciences,857,2,Male,56,3,2,Sales Executive,4,Married,6201,2823,1,Yes,14,3,4,1,18,1,2,18,14,4,11
32,No,Travel_Rarely,117,Sales,13,4,Life Sciences,859,2,Male,73,3,2,Sales Executive,4,Divorced,4403,9250,2,No,11,3,3,1,8,3,2,5,2,0,3
30,No,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,861,2,Male,75,2,1,Research Scientist,4,Divorced,3761,2373,9,No,12,3,2,1,10,3,2,5,4,0,3
53,No,Travel_Rarely,661,Sales,7,2,Marketing,862,1,Female,78,2,3,Sales Executive,4,Married,10934,20715,7,Yes,18,3,4,1,35,3,3,5,2,0,4
45,No,Travel_Rarely,930,Sales,9,3,Marketing,864,4,Male,74,3,3,Sales Executive,1,Divorced,10761,19239,4,Yes,12,3,3,1,18,2,3,5,4,0,2
32,No,Travel_Rarely,638,Research & Development,8,2,Medical,865,3,Female,91,4,2,Research Scientist,3,Married,5175,22162,5,No,12,3,3,1,9,3,2,5,3,1,3
52,No,Travel_Frequently,890,Research & Development,25,4,Medical,867,3,Female,81,2,4,Manufacturing Director,4,Married,13826,19028,3,No,22,4,3,0,31,3,3,9,8,0,0
37,No,Travel_Rarely,342,Sales,16,4,Marketing,868,4,Male,66,2,2,Sales Executive,3,Divorced,6334,24558,4,No,19,3,4,2,9,2,3,1,0,0,0
28,No,Travel_Rarely,1169,Human Resources,8,2,Medical,869,2,Male,63,2,1,Human Resources,4,Divorced,4936,23965,1,No,13,3,4,1,6,6,3,5,1,0,4
22,No,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,872,4,Male,33,2,2,Manufacturing Director,4,Married,4775,19146,6,No,22,4,1,2,4,2,1,2,2,2,2
44,No,Travel_Rarely,986,Research & Development,8,4,Life Sciences,874,1,Male,62,4,1,Laboratory Technician,4,Married,2818,5044,2,Yes,24,4,3,1,10,2,2,3,2,0,2
42,No,Travel_Frequently,1271,Research & Development,2,1,Medical,875,2,Male,35,3,1,Research Scientist,4,Single,2515,9068,5,Yes,14,3,4,0,8,2,3,2,1,2,2
36,No,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,878,1,Male,77,2,1,Human Resources,1,Married,2342,8635,0,No,21,4,3,0,6,3,3,5,4,0,3
25,No,Travel_Rarely,141,Sales,3,1,Other,879,3,Male,98,3,2,Sales Executive,1,Married,4194,14363,1,Yes,18,3,4,0,5,3,3,5,3,0,3
35,No,Travel_Rarely,607,Research & Development,9,3,Life Sciences,880,4,Female,66,2,3,Manufacturing Director,3,Married,10685,23457,1,Yes,20,4,2,1,17,2,3,17,14,5,15
35,Yes,Travel_Frequently,130,Research & Development,25,4,Life Sciences,881,4,Female,96,3,1,Research Scientist,2,Divorced,2022,16612,1,Yes,19,3,1,1,10,3,2,10,2,7,8
32,No,Non-Travel,300,Research & Development,1,3,Life Sciences,882,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,9148,0,No,12,3,2,1,4,2,3,3,0,0,2
25,No,Travel_Rarely,583,Sales,4,1,Marketing,885,3,Male,87,2,2,Sales Executive,1,Married,4256,18154,1,No,12,3,1,0,5,1,4,5,2,0,3
49,No,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,887,3,Female,36,3,1,Research Scientist,1,Married,3580,10554,2,No,16,3,2,1,7,2,3,4,2,0,2
24,No,Non-Travel,1269,Research & Development,4,1,Life Sciences,888,1,Male,46,2,1,Laboratory Technician,4,Married,3162,10778,0,No,17,3,4,0,6,2,2,5,2,3,4
32,No,Travel_Frequently,379,Sales,5,2,Life Sciences,889,2,Male,48,3,2,Sales Executive,2,Married,6524,8891,1,No,14,3,4,1,10,3,3,10,8,5,3
38,No,Travel_Rarely,395,Sales,9,3,Marketing,893,2,Male,98,2,1,Sales Representative,2,Married,2899,12102,0,No,19,3,4,1,3,3,3,2,2,1,2
42,No,Travel_Rarely,1265,Research & Development,3,3,Life Sciences,894,3,Female,95,4,2,Laboratory Technician,4,Married,5231,23726,2,Yes,13,3,2,1,17,1,2,5,3,1,3
31,No,Travel_Rarely,1222,Research & Development,11,4,Life Sciences,895,4,Male,48,3,1,Research Scientist,4,Married,2356,14871,3,Yes,19,3,2,1,8,2,3,6,4,0,2
29,Yes,Travel_Rarely,341,Sales,1,3,Medical,896,2,Female,48,2,1,Sales Representative,3,Divorced,2800,23522,6,Yes,19,3,3,3,5,3,3,3,2,0,2
53,No,Travel_Rarely,868,Sales,8,3,Marketing,897,1,Male,73,3,4,Sales Executive,4,Married,11836,22789,5,No,14,3,3,1,28,3,3,2,0,2,2
35,No,Travel_Rarely,672,Research & Development,25,3,Technical Degree,899,4,Male,78,2,3,Manufacturing Director,2,Married,10903,9129,3,No,16,3,1,0,16,2,3,13,10,4,8
37,No,Travel_Frequently,1231,Sales,21,2,Medical,900,3,Female,54,3,1,Sales Representative,4,Married,2973,21222,5,No,15,3,2,1,10,3,3,5,4,0,0
53,No,Travel_Rarely,102,Research & Development,23,4,Life Sciences,901,4,Female,72,3,4,Research Director,4,Single,14275,20206,6,No,18,3,3,0,33,0,3,12,9,3,8
43,No,Travel_Frequently,422,Research & Development,1,3,Life Sciences,902,4,Female,33,3,2,Healthcare Representative,4,Married,5562,21782,4,No,13,3,2,1,12,2,2,5,2,2,2
47,No,Travel_Rarely,249,Sales,2,2,Marketing,903,3,Female,35,3,2,Sales Executive,4,Married,4537,17783,0,Yes,22,4,1,1,8,2,3,7,6,7,7
37,No,Non-Travel,1252,Sales,19,2,Medical,904,1,Male,32,3,3,Sales Executive,2,Single,7642,4814,1,Yes,13,3,4,0,10,2,3,10,0,0,9
50,No,Non-Travel,881,Research & Development,2,4,Life Sciences,905,1,Male,98,3,4,Manager,1,Divorced,17924,4544,1,No,11,3,4,1,31,3,3,31,6,14,7
39,No,Travel_Rarely,1383,Human Resources,2,3,Life Sciences,909,4,Female,42,2,2,Human Resources,4,Married,5204,7790,8,No,11,3,3,2,13,2,3,5,4,0,4
33,No,Travel_Rarely,1075,Human Resources,3,2,Human Resources,910,4,Male,57,3,1,Human Resources,2,Divorced,2277,22650,3,Yes,11,3,3,1,7,4,4,4,3,0,3
32,Yes,Travel_Rarely,374,Research & Development,25,4,Life Sciences,911,1,Male,87,3,1,Laboratory Technician,4,Single,2795,18016,1,Yes,24,4,3,0,1,2,1,1,0,0,1
29,No,Travel_Rarely,1086,Research & Development,7,1,Medical,912,1,Female,62,2,1,Laboratory Technician,4,Divorced,2532,6054,6,No,14,3,3,3,8,5,3,4,3,0,3
44,No,Travel_Rarely,661,Research & Development,9,2,Life Sciences,913,2,Male,61,3,1,Research Scientist,1,Married,2559,7508,1,Yes,13,3,4,0,8,0,3,8,7,7,1
28,No,Travel_Rarely,821,Sales,5,4,Medical,916,1,Male,98,3,2,Sales Executive,4,Single,4908,24252,1,No,14,3,2,0,4,3,3,4,2,0,2
58,Yes,Travel_Frequently,781,Research & Development,2,1,Life Sciences,918,4,Male,57,2,1,Laboratory Technician,4,Divorced,2380,13384,9,Yes,14,3,4,1,3,3,2,1,0,0,0
43,No,Travel_Rarely,177,Research & Development,8,3,Life Sciences,920,1,Female,55,3,2,Manufacturing Director,2,Divorced,4765,23814,4,No,21,4,3,1,4,2,4,1,0,0,0
20,Yes,Travel_Rarely,500,Sales,2,3,Medical,922,3,Female,49,2,1,Sales Representative,3,Single,2044,22052,1,No,13,3,4,0,2,3,2,2,2,0,2
21,Yes,Travel_Rarely,1427,Research & Development,18,1,Other,923,4,Female,65,3,1,Research Scientist,4,Single,2693,8870,1,No,19,3,1,0,1,3,2,1,0,0,0
36,No,Travel_Rarely,1425,Research & Development,14,1,Life Sciences,924,3,Male,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Yes,17,3,1,1,17,2,2,16,8,4,11
47,No,Travel_Rarely,1454,Sales,2,4,Life Sciences,925,4,Female,65,2,1,Sales Representative,4,Single,3294,13137,1,Yes,18,3,1,0,3,3,2,3,2,1,2
22,Yes,Travel_Rarely,617,Research & Development,3,1,Life Sciences,926,2,Female,34,3,2,Manufacturing Director,3,Married,4171,10022,0,Yes,19,3,1,1,4,3,4,3,2,0,2
41,Yes,Travel_Rarely,1085,Research & Development,2,4,Life Sciences,927,2,Female,57,1,1,Laboratory Technician,4,Divorced,2778,17725,4,Yes,13,3,3,1,10,1,2,7,7,1,0
28,No,Travel_Rarely,995,Research & Development,9,3,Medical,930,3,Female,77,3,1,Research Scientist,3,Divorced,2377,9834,5,No,18,3,2,1,6,2,3,2,2,2,2
39,Yes,Travel_Rarely,1122,Research & Development,6,3,Medical,932,4,Male,70,3,1,Laboratory Technician,1,Married,2404,4303,7,Yes,21,4,4,0,8,2,1,2,2,2,2
27,No,Travel_Rarely,618,Research & Development,4,3,Life Sciences,933,2,Female,76,3,1,Research Scientist,3,Single,2318,17808,1,No,19,3,3,0,1,2,3,1,1,0,0
34,No,Travel_Rarely,546,Research & Development,10,3,Life Sciences,934,2,Male,83,3,1,Laboratory Technician,2,Divorced,2008,6896,1,No,14,3,2,2,1,3,3,1,0,1,0
42,No,Travel_Rarely,462,Sales,14,2,Medical,936,3,Female,68,2,2,Sales Executive,3,Single,6244,7824,7,No,17,3,1,0,10,6,3,5,4,0,3
33,No,Travel_Rarely,1198,Research & Development,1,4,Other,939,3,Male,100,2,1,Research Scientist,1,Single,2799,3339,3,Yes,11,3,2,0,6,1,3,3,2,0,2
58,No,Travel_Rarely,1272,Research & Development,5,3,Technical Degree,940,3,Female,37,2,3,Healthcare Representative,2,Divorced,10552,9255,2,Yes,13,3,4,1,24,3,3,6,0,0,4
31,No,Travel_Rarely,154,Sales,7,4,Life Sciences,941,2,Male,41,2,1,Sales Representative,3,Married,2329,11737,3,No,15,3,2,0,13,2,4,7,7,5,2
35,No,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,942,4,Female,51,3,2,Healthcare Representative,4,Married,4014,19170,1,Yes,25,4,4,1,10,2,1,10,6,0,7
49,No,Travel_Rarely,527,Research & Development,8,2,Other,944,1,Female,51,3,3,Laboratory Technician,2,Married,7403,22477,4,No,11,3,3,1,29,3,2,26,9,1,7
48,No,Travel_Rarely,1469,Research & Development,20,4,Medical,945,4,Male,51,3,1,Research Scientist,3,Married,2259,5543,4,No,17,3,1,2,13,2,2,0,0,0,0
31,No,Non-Travel,1188,Sales,20,2,Marketing,947,4,Female,45,3,2,Sales Executive,3,Married,6932,24406,1,No,13,3,4,1,9,2,2,9,8,0,0
36,No,Travel_Rarely,188,Research & Development,7,4,Other,949,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,2,No,18,3,3,0,8,6,3,6,2,0,1
38,No,Travel_Rarely,1333,Research & Development,1,3,Technical Degree,950,4,Female,80,3,3,Research Director,1,Married,13582,16292,1,No,13,3,2,1,15,3,3,15,12,5,11
32,No,Non-Travel,1184,Research & Development,1,3,Life Sciences,951,3,Female,70,2,1,Laboratory Technician,2,Married,2332,3974,6,No,20,4,3,0,5,3,3,3,0,0,2
25,Yes,Travel_Rarely,867,Sales,19,2,Marketing,952,3,Male,36,2,1,Sales Representative,2,Married,2413,18798,1,Yes,18,3,3,3,1,2,3,1,0,0,0
40,No,Travel_Rarely,658,Sales,10,4,Marketing,954,1,Male,67,2,3,Sales Executive,2,Divorced,9705,20652,2,No,12,3,2,1,11,2,2,1,0,0,0
26,No,Travel_Frequently,1283,Sales,1,3,Medical,956,3,Male,52,2,2,Sales Executive,1,Single,4294,11148,1,No,12,3,2,0,7,2,3,7,7,0,7
41,No,Travel_Rarely,263,Research & Development,6,3,Medical,957,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,2,Yes,13,3,3,0,20,3,3,18,13,2,17
36,No,Travel_Rarely,938,Research & Development,2,4,Medical,958,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,4,No,21,4,3,0,16,6,3,11,8,3,9
19,Yes,Travel_Rarely,419,Sales,21,3,Other,959,4,Male,37,2,1,Sales Representative,2,Single,2121,9947,1,Yes,13,3,2,0,1,3,4,1,0,0,0
20,Yes,Travel_Rarely,129,Research & Development,4,3,Technical Degree,960,1,Male,84,3,1,Laboratory Technician,1,Single,2973,13008,1,No,19,3,2,0,1,2,3,1,0,0,0
31,No,Travel_Rarely,616,Research & Development,12,3,Medical,961,4,Female,41,3,2,Healthcare Representative,4,Married,5855,17369,0,Yes,11,3,3,2,10,2,1,9,7,8,5
40,No,Travel_Frequently,1469,Research & Development,9,4,Medical,964,4,Male,35,3,1,Research Scientist,2,Divorced,3617,25063,8,Yes,14,3,4,1,3,2,3,1,1,0,0
32,No,Travel_Rarely,498,Research & Development,3,4,Medical,966,3,Female,93,3,2,Manufacturing Director,1,Married,6725,13554,1,No,12,3,3,1,8,2,4,8,7,6,3
36,Yes,Travel_Rarely,530,Sales,3,1,Life Sciences,967,3,Male,51,2,3,Sales Executive,4,Married,10325,5518,1,Yes,11,3,1,1,16,6,3,16,7,3,7
33,No,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,969,2,Female,42,2,2,Healthcare Representative,4,Single,6949,12291,0,No,14,3,1,0,6,3,3,5,0,1,4
37,Yes,Travel_Rarely,625,Sales,1,4,Life Sciences,970,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,No,11,3,3,0,17,2,1,14,1,11,7
45,No,Non-Travel,805,Research & Development,4,2,Life Sciences,972,3,Male,57,3,2,Laboratory Technician,2,Married,4447,23163,1,No,12,3,2,0,9,5,2,9,7,0,8
29,No,Travel_Frequently,1404,Sales,20,3,Technical Degree,974,3,Female,84,3,1,Sales Representative,4,Married,2157,18203,1,No,15,3,2,1,3,5,3,3,1,0,2
35,No,Travel_Rarely,1219,Sales,18,3,Medical,975,3,Female,86,3,2,Sales Executive,3,Married,4601,6179,1,No,16,3,2,0,5,3,3,5,2,1,0
52,No,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,976,4,Male,70,3,4,Manager,4,Married,17099,13829,2,No,15,3,2,1,26,2,2,9,8,7,8
58,Yes,Travel_Rarely,289,Research & Development,2,3,Technical Degree,977,4,Male,51,3,1,Research Scientist,3,Single,2479,26227,4,No,24,4,1,0,7,4,3,1,0,0,0
53,No,Travel_Rarely,1376,Sales,2,2,Medical,981,3,Male,45,3,4,Manager,3,Divorced,14852,13938,6,No,13,3,3,1,22,3,4,17,13,15,2
30,No,Travel_Rarely,231,Sales,8,2,Other,982,3,Male,62,3,3,Sales Executive,3,Divorced,7264,9977,5,No,11,3,1,1,10,2,4,8,4,7,7
38,No,Non-Travel,152,Sales,10,3,Technical Degree,983,3,Female,85,3,2,Sales Executive,4,Single,5666,19899,1,Yes,13,3,2,0,6,1,3,5,3,1,3
35,No,Travel_Rarely,882,Sales,3,4,Life Sciences,984,4,Male,92,3,3,Sales Executive,4,Divorced,7823,6812,6,No,13,3,2,1,12,2,3,10,9,0,8
39,No,Travel_Rarely,903,Sales,2,5,Life Sciences,985,1,Male,41,4,3,Sales Executive,3,Single,7880,2560,0,No,18,3,4,0,9,3,3,8,7,0,7
40,Yes,Non-Travel,1479,Sales,24,3,Life Sciences,986,2,Female,100,4,4,Sales Executive,2,Single,13194,17071,4,Yes,16,3,4,0,22,2,2,1,0,0,0
47,No,Travel_Frequently,1379,Research & Development,16,4,Medical,987,3,Male,64,4,2,Manufacturing Director,3,Divorced,5067,6759,1,Yes,19,3,3,0,20,3,4,19,10,2,7
36,No,Non-Travel,1229,Sales,8,4,Technical Degree,990,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,4,No,13,3,4,2,12,3,3,7,7,0,7
31,Yes,Non-Travel,335,Research & Development,9,2,Medical,991,3,Male,46,2,1,Research Scientist,1,Single,2321,10322,0,Yes,22,4,1,0,4,0,3,3,2,1,2
33,No,Non-Travel,722,Sales,17,3,Life Sciences,992,4,Male,38,3,4,Manager,3,Single,17444,20489,1,No,11,3,4,0,10,2,3,10,8,6,0
29,Yes,Travel_Rarely,906,Research & Development,10,3,Life Sciences,994,4,Female,92,2,1,Research Scientist,1,Single,2404,11479,6,Yes,20,4,3,0,3,5,3,0,0,0,0
33,No,Travel_Rarely,461,Research & Development,13,1,Life Sciences,995,2,Female,53,3,1,Research Scientist,4,Single,3452,17241,3,No,18,3,1,0,5,4,3,3,2,0,2
45,No,Travel_Rarely,974,Research & Development,1,4,Medical,996,4,Female,91,3,1,Laboratory Technician,4,Divorced,2270,11005,3,No,14,3,4,2,8,2,3,5,3,0,2
50,No,Travel_Rarely,1126,Research & Development,1,2,Medical,997,4,Male,66,3,4,Research Director,4,Divorced,17399,6615,9,No,22,4,3,1,32,1,2,5,4,1,3
33,No,Travel_Frequently,827,Research & Development,1,4,Other,998,3,Female,84,4,2,Healthcare Representative,2,Married,5488,20161,1,Yes,13,3,1,1,6,2,3,6,5,1,2
41,No,Travel_Frequently,840,Research & Development,9,3,Medical,999,1,Male,64,3,5,Research Director,3,Divorced,19419,3735,2,No,17,3,2,1,21,2,4,18,16,0,11
27,No,Travel_Rarely,1134,Research & Development,16,4,Technical Degree,1001,3,Female,37,3,1,Laboratory Technician,2,Married,2811,12086,9,No,14,3,2,1,4,2,3,2,2,2,2
45,No,Non-Travel,248,Research & Development,23,2,Life Sciences,1002,4,Male,42,3,2,Laboratory Technician,1,Married,3633,14039,1,Yes,15,3,3,1,9,2,3,9,8,0,8
47,No,Travel_Rarely,955,Sales,4,2,Life Sciences,1003,4,Female,83,3,2,Sales Executive,4,Single,4163,8571,1,Yes,17,3,3,0,9,0,3,9,0,0,7
30,Yes,Travel_Rarely,138,Research & Development,22,3,Life Sciences,1004,1,Female,48,3,1,Research Scientist,3,Married,2132,11539,4,Yes,11,3,2,0,7,2,3,5,2,0,1
50,No,Travel_Rarely,939,Research & Development,24,3,Life Sciences,1005,4,Male,95,3,4,Manufacturing Director,3,Married,13973,4161,3,Yes,18,3,4,1,22,2,3,12,11,1,5
38,No,Travel_Frequently,1391,Research & Development,10,1,Medical,1006,3,Male,66,3,1,Research Scientist,3,Married,2684,12127,0,No,17,3,2,1,3,0,2,2,1,0,2
46,No,Travel_Rarely,566,Research & Development,7,2,Medical,1007,4,Male,75,3,3,Manufacturing Director,3,Divorced,10845,24208,6,No,13,3,2,1,13,3,3,8,7,0,7
24,No,Travel_Rarely,1206,Research & Development,17,1,Medical,1009,4,Female,41,2,2,Manufacturing Director,3,Divorced,4377,24117,1,No,15,3,2,2,5,6,3,4,2,3,2
35,Yes,Travel_Rarely,622,Research & Development,14,4,Other,1010,3,Male,39,2,1,Laboratory Technician,2,Divorced,3743,10074,1,Yes,24,4,4,1,5,2,1,4,2,0,2
31,No,Travel_Frequently,853,Research & Development,1,1,Life Sciences,1011,3,Female,96,3,2,Manufacturing Director,1,Married,4148,11275,1,No,12,3,3,1,4,1,3,4,3,0,3
